STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,TMAX,TMIN
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-03-11,0.01,40.0,29.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-03-12,0.36,38.0,22.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-03-13,0.0,60.0,30.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-03-14,0.15,59.0,45.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-03-15,0.0,56.0,32.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-03-16,0.0,64.0,40.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-03-17,0.0,62.0,30.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-03-18,0.0,40.0,14.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-03-19,0.0,43.0,26.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-03-20,0.27,41.0,31.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-03-21,0.12,39.0,28.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-03-22,0.0,41.0,27.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-03-23,0.0,56.0,33.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-03-24,0.58,56.0,40.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-03-25,0.0,55.0,33.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-03-26,0.04,37.0,18.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-03-27,0.0,42.0,18.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-03-28,0.37,35.0,28.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-03-29,0.1,35.0,19.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-03-30,0.0,34.0,14.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-03-31,0.0,42.0,28.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-04-01,0.0,51.0,26.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-04-02,0.23,64.0,42.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-04-03,0.14,64.0,36.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-04-04,0.0,42.0,26.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-04-05,0.65,54.0,31.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-04-06,0.11,72.0,44.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-04-07,0.01,71.0,43.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-04-08,0.0,44.0,30.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-04-09,0.0,55.0,27.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-04-10,0.0,65.0,38.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-04-11,0.0,72.0,48.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-04-12,0.0,71.0,52.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-04-13,0.46,62.0,48.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-04-14,0.0,64.0,41.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-04-15,0.0,65.0,37.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-04-16,0.0,83.0,51.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-04-17,0.0,81.0,60.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-04-18,0.27,75.0,40.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-04-19,1.42,53.0,42.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-04-20,1.95,66.0,48.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-04-21,0.93,70.0,57.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-04-22,0.0,70.0,45.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-04-23,0.16,64.0,49.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-04-24,0.0,64.0,43.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-04-25,0.0,69.0,37.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-04-26,0.0,72.0,49.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-04-27,0.79,71.0,55.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-04-28,0.06,71.0,51.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-04-29,0.0,54.0,46.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-04-30,0.0,54.0,43.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-05-01,0.02,65.0,49.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-05-02,0.0,80.0,53.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-05-03,0.0,79.0,56.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-05-04,0.0,80.0,61.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-05-05,0.0,83.0,64.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-05-06,0.16,82.0,63.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-05-07,0.0,83.0,62.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-05-08,0.04,82.0,69.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-05-09,0.59,76.0,51.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-05-10,0.0,78.0,52.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-05-11,0.0,77.0,59.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-05-12,0.05,72.0,58.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-05-13,0.21,68.0,49.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-05-14,0.0,69.0,42.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-05-15,0.0,80.0,48.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-05-16,0.0,86.0,63.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-05-17,0.0,86.0,57.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-05-18,0.0,91.0,64.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-05-19,0.0,91.0,65.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-05-20,0.0,88.0,47.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-05-21,0.0,87.0,49.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-05-22,0.0,90.0,67.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-05-23,0.0,89.0,68.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-05-24,0.0,87.0,68.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-05-25,0.0,83.0,52.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-05-26,0.0,84.0,70.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-05-27,0.0,84.0,57.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-05-28,0.0,71.0,52.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-05-29,0.0,69.0,44.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-05-30,0.0,71.0,43.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-05-31,0.0,74.0,53.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-06-01,0.0,73.0,54.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-06-02,0.0,73.0,52.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-06-03,0.04,78.0,45.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-06-04,0.0,80.0,55.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-06-05,0.19,77.0,57.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-06-06,0.2,76.0,57.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-06-07,0.58,81.0,62.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-06-08,0.0,88.0,65.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-06-09,0.0,89.0,67.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-06-10,0.0,87.0,60.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-06-11,0.0,84.0,53.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-06-12,0.1,86.0,66.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-06-13,0.0,86.0,66.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-06-14,0.02,84.0,68.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-06-15,0.09,78.0,68.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-06-16,0.02,77.0,51.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-06-17,0.0,86.0,59.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-06-18,0.0,88.0,69.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-06-19,0.0,92.0,75.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-06-20,1.76,94.0,65.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-06-21,2.07,88.0,67.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-06-22,0.0,91.0,71.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-06-23,0.0,91.0,71.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-06-24,0.0,84.0,60.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-06-25,0.0,85.0,63.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-06-26,0.0,90.0,64.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-06-27,0.0,91.0,66.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-06-28,0.0,94.0,69.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-06-29,0.0,93.0,73.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-06-30,0.0,92.0,67.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-07-01,0.0,86.0,68.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-07-02,0.0,89.0,69.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-07-03,0.11,90.0,69.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-07-04,0.0,78.0,58.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-07-05,0.0,78.0,55.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-07-06,1.13,77.0,59.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-07-07,0.14,83.0,67.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-07-08,0.53,86.0,65.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-07-09,0.0,79.0,63.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-07-10,0.0,83.0,63.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-07-11,0.0,82.0,64.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-07-12,0.14,78.0,58.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-07-13,0.0,75.0,51.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-07-14,0.2,83.0,60.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-07-15,0.79,87.0,65.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-07-16,0.0,88.0,69.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-07-17,0.0,93.0,72.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-07-18,0.61,91.0,68.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-07-19,0.0,88.0,68.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-07-20,0.0,89.0,72.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-07-21,0.0,89.0,76.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-07-22,0.0,91.0,69.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-07-23,0.0,94.0,73.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-07-24,0.0,95.0,76.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-07-25,0.5,95.0,71.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-07-26,0.0,88.0,66.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-07-27,0.0,91.0,66.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-07-28,0.0,92.0,71.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-07-29,0.0,92.0,72.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-07-30,0.0,81.0,58.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-07-31,0.0,81.0,64.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-08-01,0.0,95.0,70.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-08-02,0.0,98.0,77.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-08-03,0.0,99.0,77.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-08-04,0.0,94.0,75.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-08-05,0.0,88.0,65.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-08-06,0.0,88.0,59.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-08-07,0.0,94.0,70.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-08-08,0.0,93.0,58.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-08-09,0.0,78.0,51.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-08-10,0.0,90.0,61.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-08-11,0.06,90.0,73.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-08-12,0.0,80.0,57.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-08-13,0.0,70.0,49.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-08-14,0.0,74.0,52.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-08-15,0.0,79.0,51.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-08-16,0.0,85.0,55.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-08-17,0.06,86.0,56.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-08-18,0.0,88.0,59.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-08-19,0.21,82.0,56.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-08-20,0.0,84.0,68.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-08-21,1.6,83.0,65.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-08-22,0.0,83.0,65.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-08-23,0.0,83.0,57.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-08-24,0.0,80.0,57.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-08-25,0.55,80.0,61.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-08-26,0.0,76.0,56.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-08-27,0.0,83.0,63.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-08-28,0.0,80.0,70.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-08-29,0.0,85.0,59.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-08-30,0.07,88.0,65.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-08-31,0.0,87.0,60.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-09-01,0.0,81.0,55.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-09-02,0.0,87.0,59.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-09-03,0.0,89.0,64.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-09-04,0.0,89.0,68.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-09-05,0.0,85.0,57.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-09-06,0.0,86.0,61.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-09-07,0.0,91.0,70.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-09-08,0.0,90.0,70.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-09-09,0.0,91.0,71.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-09-10,0.0,92.0,70.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-09-11,0.06,91.0,59.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-09-12,0.0,66.0,43.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-09-13,0.0,70.0,42.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-09-14,0.0,80.0,46.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-09-15,0.0,79.0,54.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-09-16,0.0,74.0,54.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-09-17,0.06,76.0,62.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-09-18,0.86,75.0,57.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-09-19,0.02,77.0,63.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-09-20,0.0,86.0,64.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-09-21,0.0,85.0,67.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-09-22,0.0,79.0,66.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-09-23,0.35,78.0,55.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-09-24,0.0,71.0,49.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-09-25,0.0,78.0,46.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-09-26,0.42,76.0,59.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-09-27,0.86,59.0,45.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-09-28,0.0,63.0,40.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-09-29,0.0,68.0,41.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-09-30,0.0,72.0,41.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-10-01,0.0,76.0,50.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-10-02,0.0,75.0,60.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-10-03,0.0,74.0,42.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-10-04,0.0,73.0,45.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-10-05,0.0,64.0,36.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-10-06,0.0,60.0,33.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-10-07,0.0,70.0,36.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-10-08,0.06,64.0,48.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-10-09,0.0,50.0,37.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-10-10,0.0,50.0,28.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-10-11,0.0,59.0,33.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-10-12,0.0,64.0,46.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-10-13,0.0,71.0,40.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-10-14,0.0,74.0,40.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-10-15,0.0,75.0,44.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-10-16,0.0,79.0,44.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-10-17,0.0,81.0,48.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-10-18,0.0,80.0,54.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-10-19,0.0,55.0,32.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-10-20,0.0,50.0,29.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-10-21,0.0,62.0,42.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-10-22,0.0,58.0,34.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-10-23,0.0,55.0,33.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-10-24,0.0,65.0,30.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-10-25,0.0,74.0,49.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-10-26,0.0,72.0,50.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-10-27,0.0,70.0,55.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-10-28,0.0,64.0,47.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-10-29,0.0,70.0,47.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-10-30,0.0,61.0,31.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-10-31,0.0,68.0,41.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-11-01,0.0,70.0,47.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-11-02,0.28,71.0,55.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-11-03,0.0,76.0,53.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-11-04,0.0,74.0,53.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-11-05,0.0,70.0,45.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-11-06,0.0,61.0,30.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-11-07,0.0,60.0,40.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-11-08,0.0,69.0,51.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-11-09,0.0,71.0,50.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-11-10,0.0,69.0,50.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-11-11,0.0,75.0,55.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-11-12,0.0,73.0,55.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-11-13,0.0,63.0,38.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-11-14,0.0,73.0,45.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-11-15,0.84,71.0,59.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-11-16,0.53,66.0,48.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-11-17,0.0,59.0,35.0
USC00110766,"NORMAL 4 NE, IL US",40.51667,-89.0,241.1,1964-11-18,0.0,44.0,34.0
